"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2","category"
"532",686,"US",49130519,"R394E9FZ36BWDD","B00KC89C2C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Wonderful!!!!! NN","2015-08-10",1,1,"OTHER"
"533",687,"US",33689544,"R173GKTVN9ZC1K","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Very nice, easy to use. Good graphics and audio.","2015-08-10",1,1,"Display"
"534",688,"US",2269546,"R54UJYKSRL1XS","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love it so far","2015-08-10",1,1,"OTHER"
"535",690,"US",37894444,"R39Q8XENZZ56UH","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","... far it has met my expectations and I am pleased with it","It's only been a few days but so far it has met my expectations and I am pleased with it.","2015-08-10",1,1,"OTHER"
"536",692,"US",42783534,"RSXV00TVY8FEH","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Good buy, worth the cost for extra memory.","A great device for games, light web surfing, emailing etc.  A little heavy as an e-reader though.  With a device protector installed it is a little difficult to swipe to close a book and go back to home screen.  Screen is bright and easy to see.  The 16 GB memory keeps it zipping along fairly quickly.","2015-08-09",1,1,"Speed"
"537",694,"US",50253936,"R3MGLHK7PGCU28","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","NO COMPLAINTS!","I can't find a downside to this product, love it and use it daily.","2015-08-09",1,1,"OTHER"
"538",695,"US",22333940,"RGQCJM27R69EF","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","My go to tablet. I'm never without it.","Love my Kindle Fire! Only small tablet I've owned but, I've heard the headaches my daughter's Galaxy 5 has caused her. I've rarely have an issue and the minor ones I've had are generally easy to resolve.","2015-08-09",1,1,"Ease"
"539",697,"US",158676,"R3U3WCH45ISP3O","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I like this tablet. Its awesome !!!","2015-08-09",1,1,"OTHER"
"540",698,"US",2981490,"RIHGYC1F6OWQ4","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it cannot put it down. Best purchase I ever made","2015-08-09",1,1,"OTHER"
"541",699,"US",665575,"R10VBDRN5WYHA2","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Love it! Made my grandsons very happy","Love it ! Made my grandsons very happy","2015-08-09",1,1,"Parental Controls"
"542",700,"US",22084482,"R2YU3D0NCE077C","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Perfect for college or school","2015-08-09",1,1,"Portability"
"543",701,"US",17524935,"R3R1317ZRNCGSY","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Well worth the price. I purchased the Fire HD ...","Well worth the price.  I purchased the Fire HD 7 to acclimate myself to more &#34;tech devices&#34;.  It is a more affordable option than purchasing similar competing brands by hundreds of dollars.  My only concern with the Fire HD 7 is that all of my Kindle purchases were linked to the Fire but the one book purchase I made on the Fire did not link to my Kindle (?).","2015-08-09",1,1,"Price"
"544",702,"US",9939504,"RFNAMHCEHU9G4","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Awesome","2015-08-09",1,1,"OTHER"
"545",703,"US",1867156,"R1X0I664T8GB04","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Received said item in excellent condition.","Thank you very much. Received said item in excellent condition.","2015-08-09",1,1,"OTHER"
"546",704,"US",6546113,"R1LX0RWWPONG55","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","The best tablet, amazon is amazing","2015-08-09",1,1,"OTHER"
"547",706,"US",14729959,"R37POBDSNDE5OC","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love my 4th Gen Fire 7","This new 4th Gen is amazing. There are a few things that I don't care fir such as back light being too bright and the time is too small but other than than, it has some improvements that are great. I use both of my Kindles. When one is out of gas, I just recharge and read the other one. I do have to listen to it now as my eyes are bothered by the screen. It gives me intense eye pain. That is why I love the text- to -speech. I listen now only but can buy all the great books I want to read and continue to enjoy my new Fire 7 HD. Thanks Amazon!","2015-08-09",1,1,"Display"
"548",708,"US",8965074,"R1WZ3GCXDM70Y9","B00LCHW422",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love it accept for color.","I love everything about it, except for the color.  Although it's not a bad color, not my favorite.  The rest is great.","2015-08-09",1,1,"OTHER"
"549",710,"US",35473270,"R9HIX8BEKPAVD","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love it.","2015-08-09",1,1,"OTHER"
"550",711,"US",1897140,"R1YBX41KWU5BTX","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","It really good","2015-08-09",1,1,"OTHER"
"551",712,"US",9429576,"R277ANILOVODHM","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Awesome product....just took a while to get here","2015-08-09",1,1,"Speed"
"552",713,"US",45282197,"RBMD8IC36LUJ6","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Perfect for my children, love all the parental control","2015-08-09",1,1,"Parental Controls"
"553",715,"US",14466745,"R2357B0U50EELR","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Perks I didn't expect.  Gift for my son and he loves it.","2015-08-09",1,1,"OTHER"
"554",717,"US",46437910,"R2G8VTS7TY7E3Z","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Fire HD 7, 7"" HD Display","Love the Kindle Fire and bought this one for a relative that needed something to get on Facebook and read. Now they have so much more that they can do with it. Great product. I would recommend this to anyone and everyone.","2015-08-09",1,1,"Reading"
"555",720,"US",3684782,"R1HMUU4GKGDVXA","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","great","It works very well and I haven't had any issues only I wish you could change the wallpaper","2015-08-09",1,1,"Display"
"556",721,"US",34745429,"R1FXNX6SXSWIAA","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","So far this tablet preforms as I anticipated.","2015-08-09",1,1,"OTHER"
"557",722,"US",27730078,"R16MGDO8CKKNCF","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Three Stars","Battery life is small but great for the price","2015-08-09",0,1,"Price"
"558",723,"US",682960,"RM08XJV5N4ERP","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I am enjoying my fire HD 7 very much","Like like","2015-08-09",1,1,"OTHER"
"559",724,"US",127096,"R2P5DHNG6UF3PU","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it......","2015-08-09",1,1,"OTHER"
"560",725,"US",20004287,"ROCQ3EXLTFMIW","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Definitely Kid approved!!!!<br />I haven't even been able to play with my new toy yet!","2015-08-09",1,1,"Parental Controls"
"561",726,"US",36513280,"R1FIHW0Z21PJ0","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!!!","2015-08-08",1,1,"OTHER"
"562",727,"US",26369362,"R2O0RQ0QSRDI3V","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love my new kindle fire!","2015-08-08",1,1,"Reading"
"563",728,"US",17890557,"R39CZKSA8RAYPQ","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Good quality and shipped in time .","2015-08-08",1,1,"OTHER"
"564",729,"US",32041279,"R3IDDNQ2YF4KE8","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","great","2015-08-08",1,1,"OTHER"
"565",730,"US",45879528,"R2KK0H5CR5TQHT","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Awesomeness","2015-08-08",1,1,"OTHER"
"566",731,"US",20940580,"R58OGSVP2WNJR","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","fire hd","No issues, everything great","2015-08-08",1,1,"OTHER"
"567",732,"US",22589583,"RIFODELNWZA1E","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","A good tablet, wish more apps were available for download for these tablets","2015-08-08",1,1,"Apps"
"568",733,"US",33030419,"RWHSCJKSV9WBF","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!","2015-08-08",1,1,"OTHER"
"569",734,"US",30644548,"R2P8POVO3Q5Q1V","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Great","Very satisfied with the way the fire works.","2015-08-08",1,1,"OTHER"
"570",738,"US",136981,"R3TUUH148P95CP","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Excellent","2015-08-08",1,1,"OTHER"
"571",740,"US",27773677,"R3ANC85TMD0YVS","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Looks great..","East to use... Looks great... Thanks","2015-08-08",1,1,"Ease"
"572",742,"US",15358924,"R3PFP8RNY74WJ3","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I liked the possibility of having so much reading material accessible ...","I had a regular Kindle which I received as a gift.  I liked the possibility of having so much reading material accessible to me.  I bought a Kindle Fire and I love been able to read anywhere and then have internet access, music, games and so much more.","2015-08-08",1,1,"Reading"
"573",743,"US",24250315,"R36EFMDA7WYUCA","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great!","Just what I had expected and hoped for!  Very happy with it","2015-08-08",1,1,"OTHER"
"574",744,"US",12090528,"RS48UESBYO406","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Even better design that my old one. Love it","2015-08-08",1,1,"OTHER"
"575",745,"US",3509572,"R1QRD7XKDM5250","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Easy on wallet and use","For the price and easy portability it can't be beat. Very satisfied with ease of programming and use.Would recommend to anyone interested in a device of this type.","2015-08-08",1,1,"Price"
"576",748,"US",29938093,"RHJM74STNZGCD","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it so far, I am learning the ends and outs of using it.","2015-08-08",1,1,"Ease"
"577",749,"US",43835211,"R2O56ZD0VJPVGD","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Had a kindle keyboard for years and loved it, except for needing a separate light and ...","Had a kindle keyboard for years and loved it, except for needing a separate light and only black & white...then I was gifted with a new Fire,don't need a light, pictures are in color, Movies, Music...fabulous! Now I can have the new Crossley ID Guide to study on the plane and my trusty Kaufman field guide in the backpack.(every ounce counts when packing!) Kindle Fire rocks! The only thing that my kindle keyboard did better was battery life, but it also was more of a &#34;one trick pony&#34;, so that is really not a very fair comparison...","2015-08-08",1,1,"Reading"
"578",750,"US",47149228,"RELT108AD8XWF","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love my new Kindle Fire.","I love to read whether it is an actual book or my new Kindle Fire.  The Kindle Fire just gives me another source for reading.  I love the ability to be able to have multiple books at my disposal at one time.  Also to have access to the books I purchased on my phone as well is awesome.","2015-08-08",1,1,"Reading"
"579",751,"US",50405984,"R22MQH1TO74SPV","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","By far the best tablet on the market!","I use to have a Acer Inconia a210. 10.1&#34; and after two years it doesn't work. It was just an ok tablet, but the 7&#34; Kindle Fire HD is excellent!<br /><br />I thought I wouldn't like the size of the tablet because I came from the Acer 10.1&#34; but I quickly adapted to the 7&#34; Fire. The picture quality is beyond amazing and what also is Amazing is the sound. The quality is perfect. When I had the Acer I had to get a Bluetooth speaker. My sister has the Samsung Galaxy Tab 4 and the sound quality is so very low and also needs a additional speaker. The Kindle Fire 7 HD is complete.<br /><br />I mainly use it for watching movies but you can add Facebook, Twitter, etc<br /><br />I would recommend getting a case with it so you can protect it. It is certainly a high quality piece of electronics","2015-08-08",1,1,"Display"
"580",752,"US",9005201,"R1RKYZ2QMR6VUI","B00LCHNGZG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","good","Does what its supposed to do and would definitely recommend it.","2015-08-08",1,1,"OTHER"
"581",755,"US",24239815,"R3J1RPOI71SO0C","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Works perfect for my needs!","2015-08-08",1,1,"OTHER"
"582",757,"US",27457663,"R3NQVB86I5U30S","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","other than that I like it a lot","It seems to hang up and I have to turn off and restart it, other than that I like it a lot.","2015-08-08",1,1,"Speed"
"583",758,"US",26385525,"R1J7Y49XGT4IV4","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","it is great..... nice clear screen and loads fast..","2015-08-08",1,1,"Display"
"584",759,"US",26957427,"R3JBUAK8ZYOIUQ","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love it. Amazed at its functionality","way beyind my expectations!  especially for the cost!  Love it. Amazed at its functionality.  even listened to music while preparing dinner, and watched a tv series in bed!  thank you, amazon!","2015-08-08",1,1,"Price"
"585",760,"US",14085667,"R35H3PWTBW6CJM","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle Fire HD","I love my new Kindle Fire HD!  I had an older Kindle Fire but the camera was awful in that you could not adjust for rear face or front face.  It was so difficult to get pictures!  Plus I was amazed at the clarity on the new Kindle's screen...HD definitely makes a difference.  I've only been using it less than a week but I am in love!  :)","2015-08-08",1,1,"Camera"
"586",762,"US",131838,"R18BBVPMXA82C4","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I absolutely love it","It's great, it has everything I need for school and then some.","2015-08-07",1,1,"Ease"
"587",763,"US",47790751,"R288IJM74YM096","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love at first touch.","Yep, I love my fire. I use it all the time. It's the best!","2015-08-07",1,1,"OTHER"
"588",764,"US",2402777,"R32TRQ7FD6XCTV","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!","2015-08-07",1,1,"OTHER"
"589",766,"US",40499746,"R24S967CQGKA3I","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I am very happy with this product.  Convenient and easy to use","2015-08-07",1,1,"Ease"
"590",769,"US",24671957,"R35PXGF1B0PDZQ","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","good product","2015-08-07",1,1,"OTHER"
"591",770,"US",46304292,"R1VJ9RB2ZSLEF1","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love my Fire HD 7","I love my new Kindle Fire HD 7! I had the very first Fire before and I did like it, but it was just really slow and hard to type on. This one handles typing much better and organizes everything nicely. The only issue I have is that the battery doesn't really last much at all. Not a big fan of that :(","2015-08-07",1,1,"Battery"
"592",771,"US",12575228,"R3OHC171FB6R7Y","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","What a joy...this little compact computer is a real joy! Thanks Amazon :)","2015-08-07",1,1,"Portability"
"593",772,"US",14997920,"R3BVTR91XCK4OU","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love love","I really love this this Kindle. Easy to use and does much more than reading books.","2015-08-07",1,1,"Ease"
"594",773,"US",1325140,"R2C7MTWLKDM8RA","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great Product - Love It.","2015-08-07",1,1,"OTHER"
"595",775,"US",8276309,"RTV38F7XFP7J7","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it!","2015-08-07",1,1,"OTHER"
"596",776,"US",27817043,"RNJBNJ01N0LTQ","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","A few negatives, but mostly quite pleased","I got this my first generation Kindle Fire, which still works but will not charge. I had to wait a full month from the time I ordered it until it was delivered. All the colors were out of stock. Really? Such a popular product is not in stock? And I ordered mine reight before the hyped &#34;Prime Day,&#34; so I wonder how many tried to order and also had to wait.<br /><br />Features that I like:<br />The &#34;top mount&#34; power cable<br />The cleaner look of the screen<br />The resolution--very sharp and clear<br />E-mail much easier to read<br />Internet navigation is much better and easier<br />The selection of different progress indicators while reading an e-book--time, relative place, or even &#34;page xx of xxx&#34;<br />Firefly, even thought I don't think I'll use if much--it's just fun to play with<br /><br />Features that I dislike:<br />The power cable is too short to use easily--got to be in a low seat right next to an outlet to connect while using the Fire<br />The incessant ads and &#34;suggestions, until I finally found out how to hide them<br />The really poor help guides--very little information; mostly it's trial and error to learn the new-to-me features<br /><br />I have not used the camera yet. Again, info in &#34;Help&#34; is severely lacking and I have not yet gotten around to the trial and error with that feature.<br /><br />So, because of the long wait and a few negative issues, I only rated it as 4 stars rather than five.","2015-08-07",1,1,"Display"
"597",777,"US",27450123,"R36VNZMMX8C766","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Easiest tablet we have ever used.","2015-08-07",1,1,"Ease"
"598",778,"US",52001918,"R363DKJ314DJB4","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love the Kindle","Love, Love, Love!  The screen seems much brighter than the kindle I had before.  So, many more options and a lot faster.","2015-08-07",1,1,"Display"
"599",779,"US",20547391,"RGFJHNSTV1BD8","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","&#34;Luved it&#34; Everything I expected and more&#34;","2015-08-07",1,1,"Ease"
"600",780,"US",12865923,"R1T7B77Y12SYQ1","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Wonderful","Was happy with older kindle fire until connection inside made charging difficult.  This has still more great features.","2015-08-07",1,1,"OTHER"
"601",781,"US",11359645,"R1B53IAEMH1J8H","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","but so far it is great.","I am learning what it has to offer, but so far it is great.","2015-08-07",1,1,"OTHER"
"602",783,"US",130090,"R23KGHCW3R54LT","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I absolutely love it !!!!","2015-08-07",1,1,"OTHER"
"603",786,"US",45283620,"R1DBF60V99JFP0","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Great entry-level tablet!","Being an ipad user I was skeptical about getting a kindle. I've never used any android type device so I was worried that it would be difficult to use. But it wasn't! The various screens and menus take a bit of time to get used to, but the learning curve isn't that difficult.<br /><br />The build of the kindle is quite sturdy. While it is made of plastic, it definitely feels more durable than an other tablets. I'm not afraid to take it outdoors. There are tons of apps available in the amazon app store as well - all the social networking apps and popular games are there. The performance is great, apps run well and the integration with my amazon account is great, especially as a prime member it is easy to access and download digital content.<br /><br />The reason the kindle loses a star: battery life and responsiveness. I've found that the kindle sometimes doesn't hold a charge for long periods of time when not in use. A minor detail, but worth noting. On some of the interfaces as well, there is a bit of lag time between when I touch and when the device responds. It is still fairly quick, but it is noticeable. This isn't always a problem though.<br /><br />Overall, especially for the price, I think the Kindle Fire HD 7 is a great entry-level tablet!<br /><br />I received this product at a discount in exchange for my honest review.","2015-08-07",1,1,"Ease"
"604",787,"US",23128538,"RPL9YDIBXQV0R","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I like my HD7,  does all I expect of it.","2015-08-07",1,1,"Display"
"605",788,"US",29436660,"R3P59P11AQWNVY","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","easy to use","Compact, easy to use, and powerful.<br />Holds charge very well.","2015-08-07",1,1,"Battery"
"606",789,"US",29453398,"R2NJFN8UMKGFX3","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Much better than my last kindle!!!","2015-08-07",1,1,"Reading"
"607",790,"US",20472378,"R31FZ0MQSMN389","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","The front and rear camera is really nice. I can check my mail along with so ...","This Kindle has everything I need. The front and rear camera is really nice. I can check my mail along with so many other things, Now I don't have to take two or more items that I can do with one. Reading books is my major reason for the kindle it's more light weight then my last one. This was a gift and I couldn't have received a better Birthday present.","2015-08-06",1,1,"Camera"
"608",791,"US",35221086,"R3LY7ZTTE3YH0T","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love it!","Gift from my husband and I'm really enjoying it.","2015-08-06",1,1,"OTHER"
"609",792,"US",4614968,"R1H8Y4BCJN5KTU","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","love the fire","love the fire! my 2 year old loves the fire! my mother loves the fire! my brother loves the fire! wish I had bought this brand the first time around!!!!","2015-08-06",1,1,"Parental Controls"
"610",793,"US",3062626,"R341VBZI0AHGIC","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","i think a heads up on it not being flash ...","i think a heads up on it not being flash compatible was in order.<br />otherwise it does all it is supposed to.","2015-08-06",0,1,"OTHER"
"611",794,"US",15227496,"R1N2O8E6LYSIPC","B00KC6Y1MU",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Great - did however arrive with a smudge that can't be cleaned on the back.","2015-08-06",1,1,"OTHER"
"612",795,"US",41429603,"RSLPG54O7TVEY","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","The color is great. Worth every dollar","I read all my magazines on this Fire. The color is great. Worth every dollar.","2015-08-06",1,1,"Display"
"613",796,"US",134397,"R50PNEYWRCVJG","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-06",1,1,"OTHER"
"614",798,"US",18711326,"RQMI5KBGCIVG5","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Outstanding clarity and graphics","2015-08-06",1,1,"Display"
"615",799,"US",19543852,"R1F3P4XT13CLOH","B00LCHSHMS",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","one step up","my old fire was going out, and a friend was glad I passed it to her. I was glad to get this. It seems more defined...and love the color. Love to keep it with me to do stuff on trips so I don't need my laptop!","2015-08-06",1,1,"Portability"
"616",800,"US",39215991,"R3MXVEUEDWZV98","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Valued gift","Dandy ereader with some tablet capabilities. Well built, has already taken a fall or two. Good packaging. Giftee very pleased.","2015-08-06",1,1,"OTHER"
"617",802,"US",29275444,"R2RZI4WDGTNCQE","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great value compared to the ""luxury"" tablets out there","Great value compared to the &#34;luxury&#34; tablets out there. I love everything about it but seeing as how I'm not tech savvy, I could see how it might be limiting in some ways to others","2015-08-06",1,1,"Price"
"618",803,"US",17515245,"R1Q75S29NI3CGB","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I absolutely LOVE LOVE LOVE this tablet.","2015-08-06",1,1,"OTHER"
