"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2","category"
"178",876,"US",49235562,"RYD0K4HZO8D94","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Too much ads","2015-08-04",1,-1,"Ads"
"179",877,"US",559948,"R32SRPMSPT7ZL8","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","wouldn't recommend this too anybody","This thing is a piece of junk that freezes up every time I use it .it's very slow. Wish I hadn't wasted my money on it . Very disappointed.","2015-08-04",0,-1,"Freezing"
"180",879,"US",10640901,"R7A7WWEDNUEOR","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","... some games especially asphalt 8 which is my son's favorite game. My son loves cars so much and ...","I replaced my son's Kindle Fire HD 7 with the fire HD 7 because they said they no longer make the Kindle fire HD7 but unfortunately it doesn't download some games especially asphalt 8 which is my son's favorite game. My son loves cars so much and this game was his favorite. Not being able to download it in his fire HD makes the device seems useless. I have contacted amazon and they said they want to modify the device so Asphalt 8 can be downloaded and then call me back but never heard from them for a long time now. I just wish they can do something about it","2015-08-04",0,-1,"OTHER"
"181",885,"US",20496820,"R2OH3F2FJF4BVU","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","Fire HD 7,7""HD Display, Wi-Fi, 16 GB/","It's Definitely NOT an iPad. I took my time before writing a review. I really wanted to like this. I wanted to use this device to watch Hulu, Netflix, some browsing, shopping or checking email and reading.  My disappointment is the lack of quality on the display. Whenever I am watching Netflix or Hulu, the display is NOT HD. A matter of fact, while watching videos, it's constantly refreshing or recommending I downgrade my video. Sometimes it locks up and I need to shut it down and restart it.  Update: still lousy. I've kept the device updated. I have even updated my apps just in case it was an app issue. No luck there. I have not seen these issues on my  iPad, Apple TV and Fire Stick. They all stream as well as they always have.","2015-08-04",0,-1,"OTHER"
"182",889,"US",39428902,"R314CC1WDE3VY7","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","Two Stars","SENT IT BACK.  COULD NOT READ IN BRIGHT LIGHT","2015-08-04",0,-1,"OTHER"
"183",891,"US",1866825,"R3NJ9YNAMV52SX","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Three Stars","I wish it had korean language pack on it","2015-08-04",0,-1,"OTHER"
"184",894,"US",47941140,"R3HPQAYOKNR3U5","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Product so so","The display is great but it freezes often.","2015-08-04",0,-1,"Freezing"
"185",898,"US",43184197,"R27F96T8NM4JW9","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","it's not like my older fire nd 7","there is something different about this new tsblet. it's not like my older fire nd 7. I don't like it as much.","2015-08-04",0,-1,"OTHER"
"186",899,"US",21480803,"RUVP7ACTDQOOO","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","I think I like the iPad","Too many pop up adds for one. Everything app I want I have to go through Amazon and ones that I really want are for android only. While this was a gift I'll continue and I am grateful, I think I like the iPad More","2015-08-04",0,-1,"Ads"
"187",903,"US",27423871,"R13MR5SL4G8O9D","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","Cheaper version of the original.","Does not compare to my first  Kindle Fire, the battery life is shorter it  gets bogged down easily.","2015-08-04",0,-1,"Battery life"
"188",906,"US",16265723,"R2KNZ8YUW3L4GO","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Met all my expectations.","Love all graphics.  Too many commercial pop_ups.","2015-08-04",1,-1,"ADS"
"189",910,"US",3205994,"RV9W080TPIIEU","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I really like this tablet","I really like this tablet. But it doesn't allow some game downloads which is really inconvienant. No google, no gmail. Not exactly what I wanted but it does get the job done.","2015-08-03",1,-1,"Google Play"
"190",912,"US",11271274,"RNMYDNHXDUN46","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Fire HD 7","First of all, I wouldn't consider myself an Apple fan boy, but these do not come close to the iPad. Now I have to keep in mind that they are a third of the price... They work pretty well for my kids (I bought one for each of them this last Christmas) but the storage on them is way too small and I constantly have to clear them off. Not super intuitive to use and modify the settings on either. I probably would have returned them if they were for me but since my young kids enjoy them I kept them.","2015-08-03",0,-1,"Storage"
"191",916,"US",14112446,"R38SWXVES93K8I","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","this tablet is just...eh","Well for the price, i guess i shouldnt have expected more. I honestly thought it was going to be as good as an ipad (which i formally owned). Nonetheless, if you need a tablet for a cheap price then buy it. Amazon needs to update more apps in the store (disappointed when Clash of Clans or John GBA app wasnt in their store). Camera isnt as good as an ipad either. Still need to explore the whole tablet some more but all in all its just &#34;eh&#34;.","2015-08-03",0,-1,"Price/value"
"192",918,"US",14780327,"R1G4UI8FK2KSX3","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,0,0,"N","Y","Display was a joke.","Felt cheap. Very cheaply done lighting. Returned.","2015-08-03",0,-1,"Build quality"
"193",919,"US",42044990,"R2BZ1XA94021NV","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,0,"N","Y","not good for international","Wish before purchasing there was a disclaimer that international recipients need not purchase. Bought it to watch videos and since my credit card is not issued by an american bank, it cant authorize any purchases. Would not recommend if you live out of the US. Limiting considering amazon accepts my money on every other purchase.","2015-08-03",0,-1,"Google Play"
"194",920,"US",41883152,"R20DPR8VS3UF57","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,1,1,"N","Y","Highly disappointed.","We bought one for our 9 yr old daughter tonight.  What they don't tell you is that the lock screen is all adds and you have to pay to have them removed.  Some of these adds are not exactly child friendly, for example an for a game which my husband calls &#34;Game of Boobs&#34; because of the gratuitous boob shot of the animated character.  Never mind the credit card adds.  That right there makes me want to return it and look for a different tablet.  No where on the box does it tell you that you'll be forced to look at adds unless you pay to have them removed.<br />I can't tell you how well it works since we haven't and probably won't be getting to that point.  I get that companies like to make money, but when I buy a product, you've made your money.  I don't deserve to have adds shoved down my throat, and especially down the throat of my kid.","2015-08-02",0,-1,"Ads"
"195",922,"US",12183611,"R13B0IEZKINO0W","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",2,1,1,"N","Y","Save your money, but the iPad","Well, we haven't had it a year yet, only about 9-10 months and it won't turn on anymore. It will turn on to the lock screen and turn off over and over again. It's un-usable at this point. We have three kindles, two of three are doing the same thing, This kindle and our 7&#34; HDX. When it was working it was decent for a kid, however, only had room for just a handful of apps. The Kindle that does work (mine the larger HDX) is slow and lags a bit, which was a problem with all three Kindles. I think next time we will save the money and get the Galaxy tablet or even better the iPad which is what my wife has (well worth the money by the way). Honestly the only thing we liked about this Kindle was the free play and being able to control what the kids did on the tablet, which is why it gets two stars.","2015-08-02",0,-1,"Software bugs"
"196",928,"US",44691010,"R3RJONKQ89U083","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Looks great, plays great, but really needs expandable memory capabilities to be useful.","So far, mostly so good. The graphics look great, it's fast to respond, and books are easy to read. On the wi-fi, my Amazon Prime account really makes it awesome because I can catch up missed shows or watch a movie pretty well with it.  What I'm not so impressed with is the amount of bloatware/ads on it. It states it's an 8GB device, but you really only have about 5. The other 3 GBs are taken up by their software and the system.And every time you wake it up, there's an advertisement to buy something on the screen. Oh, and the fact that there is no way to expand the memory is also pretty handicapping if you like to take along movies to watch when you're not on wi-fi. I should have read closer to see that there was no memory card slot because I probably would have passed on this, even with the Black Friday sale discount, had I realized there was no way to extend the memory, short of putting things on the cloud, which won't work if you don't have a wi-fi connection.","2015-08-02",0,-1,"Storage"
"197",931,"US",34534944,"RQ0ODIPW0B72X","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Not happy with the app choices","Not happy with the app choices.  Opening this up to other android apps woud've made a big difference.  As big of a Prime/Amazon/Audible fan as I am, I won't ever be buying another one.","2015-08-02",0,-1,"OTHER"
"198",934,"US",26982563,"R1506DRH671RL5","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Its a great tablet, but its just really annoying that you ...","Its a great tablet, but its just really annoying that you can't install regular google play apps. You can use 1 Market but this gives issues on some apps. It crashes from time to time, not sure if due to 1 Market installed applications (like Chrome, because, seriously, Silk its a horrible thing).<br />The screen its amazing, and the sound rocks too. It's lame to not allow everybody to use Android as any other tablet, honestly.<br />Also, if you intend to use this tablet on countries outside USA, probably doesn't worth the money.","2015-08-02",0,-1,"Google Play"
"199",935,"US",50656639,"R2AOM0FNZMQAGS","B00KC89C2C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",1,0,3,"N","Y","dont hate the product; just tremendously disappointed with customer service","extremely disappointed with amazon.  i dont dislike the product, my son actually loves it, we are on our 5th kindle.  i bought this and a couple weeks later saw that the price dropped 40 bucks.  i contacted customer service to see if they could do anything about it; which in their defense they did, they offered to allow me to return the product, which isnt what i wanted, i just wanted them to meet me 1/2 way so he could continue his voracious consumption of their books.<br /><br />unfortunately, they wouldnt meet me 1/2 way, so i will be packing up his kindle and returning it to them.  i suppose i should be happy not spending anywhere for 10-40 bucks a month on books and sometimes on apps.","2015-08-02",0,-1,"Price/value"
"200",941,"US",1765824,"RBKN1WHOQ9R3Q","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,2,2,"N","Y","Needs detailed instruction on how to use. After paying ...","Needs detailed instruction on how to use. After paying over $100.00 for an item and then you must purchase detailed instruction is a big turn off. I can get detailed instruction for a $10 item but not for this. A bit insane!","2015-08-02",1,-1,"Price/value"
"201",943,"US",13659306,"R1E7USF2EDIOVF","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,3,3,"N","Y","Useful but delicate screen","I ordered this is April with a steep price cut.  I finally started using it in June.<br />It is very useful HOWEVER today i dropped it 18 inches and the screen shattered.<br />Customer service basically said that it was my fault and they'd give me a<br />10% discount on a new one. This is not guerilla glass. I have never even<br />chipped a screen before and this one is finished after one rather short fall.<br />No, I will not replace it because I fear a repeat.  When I think how often I have<br />dropped my various cellphones (probably many dozens of times from higher heighrts) with no<br />damage.  so either buy a good cover or skip buying a kindle,. I do not want the<br />extra bulk of a cover.  It was good while it lasted.","2015-08-02",0,-1,"Build quality"
"202",944,"US",6213416,"R1S6DR7ATBTRET","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","It is pretty good for what I need it to do","It is pretty good for what I need it to do, however it is hanging up on some things and I have to power it off and turn it back on to get it to move.<br />Very frustrating since I bought it to use for my work.  My 1st fire would die after the battery was down to 60% and Amazon could not fix it.<br />Sorry guy's but it does have some very good features.","2015-08-02",0,-1,"Software Bugs"
